network,architecture,energy_model,optical_loss_db_per_stage,mapping,stationarity,layers,energy_j,latency_s,edp_j_s,frontier_states,accuracy,accuracy_status,best_fixed_stationarity,best_fixed_slice_bits,fixed_edp_j_s,aswm_reduction_vs_best_fixed
resnet18,c8_r32,optimistic_constant_symbol,0.5,ASWM-WS,WS,21,1.9383592176146138,0.07884963839999998,0.15283892339821917,1,,NOT_MODELED,WS,4,0.15283892339821925,5.551115123125783e-16
resnet18,c8_r32,optimistic_constant_symbol,1.0,ASWM-WS,WS,21,1.9386171011548106,0.07884963839999998,0.15285925742211298,1,,NOT_MODELED,WS,4,0.152859257422113,2.220446049250313e-16
resnet18,c8_r32,linear_bit,0.0,ASWM-WS,WS,21,2.71546204082152,0.07884963839999998,0.21411320000770281,1,,NOT_MODELED,WS,4,0.21411320000770293,5.551115123125783e-16
resnet18,c8_r32,linear_bit,0.5,ASWM-WS,WS,21,2.715691879768649,0.07884963839999998,0.2141313227255742,1,,NOT_MODELED,WS,4,0.21413132272557422,1.1102230246251565e-16
resnet18,c8_r32,linear_bit,1.0,ASWM-WS,WS,21,2.7159497633088465,0.07884963839999998,0.21415165674946807,1,,NOT_MODELED,WS,4,0.21415165674946807,0.0
resnet18,c8_r32,conservative_walden,0.0,ASWM-WS,WS,21,5.565681802052982,0.07884963839999998,0.43885199754133786,364,,NOT_MODELED,WS,4,0.43885199754133786,0.0
resnet18,c8_r32,conservative_walden,0.5,ASWM-WS,WS,21,5.5659116410001115,0.07884963839999998,0.4388701202592093,364,,NOT_MODELED,WS,4,0.4388701202592094,2.220446049250313e-16
resnet18,c8_r32,conservative_walden,1.0,ASWM-WS,WS,21,5.5661695245403084,0.07884963839999998,0.43889045428310314,364,,NOT_MODELED,WS,4,0.43889045428310314,0.0
vgg16,c8_r16,optimistic_constant_symbol,0.0,ASWM-WS,WS,16,21.168914442694092,0.6851641343999999,14.504180940316154,1,,NOT_MODELED,WS,4,14.504180940316155,1.1102230246251565e-16
vgg16,c8_r16,optimistic_constant_symbol,0.5,ASWM-WS,WS,16,21.1729579333258,0.6851641343999999,14.506951395074783,1,,NOT_MODELED,WS,4,14.506951395074786,2.220446049250313e-16
vgg16,c8_r16,optimistic_constant_symbol,1.0,ASWM-WS,WS,16,21.17749480443437,0.6851641343999999,14.51005989644077,1,,NOT_MODELED,WS,4,14.510059896440774,2.220446049250313e-16
vgg16,c8_r16,linear_bit,0.0,ASWM-WS,WS,16,34.79066883368023,0.6851641343999999,23.837318496625567,544,,NOT_MODELED,WS,4,23.83731849662557,1.1102230246251565e-16
vgg16,c8_r16,linear_bit,0.5,ASWM-WS,WS,16,34.79471232431193,0.6851641343999999,23.840088951384192,544,,NOT_MODELED,WS,4,23.840088951384203,4.440892098500626e-16
vgg16,c8_r16,linear_bit,1.0,ASWM-WS,WS,16,34.79924919542052,0.6851641343999999,23.843197452750196,544,,NOT_MODELED,WS,4,23.843197452750193,-2.220446049250313e-16
vgg16,c8_r16,conservative_walden,0.0,ASWM-WS,WS,16,36.27102533576585,1.3703282687999998,49.703211355960946,510,,NOT_MODELED,WS,2,49.70321135596094,-2.220446049250313e-16
vgg16,c8_r16,conservative_walden,0.5,ASWM-WS,WS,16,36.298325474204255,1.3703282687999998,49.74062150740525,510,,NOT_MODELED,WS,2,49.74062150740524,-2.220446049250313e-16
vgg16,c8_r16,conservative_walden,1.0,ASWM-WS,WS,16,36.33688794472188,1.3703282687999998,49.793464750870314,510,,NOT_MODELED,WS,2,49.793464750870314,0.0
mobilenet_v3,c8_r32,optimistic_constant_symbol,0.0,ASWM-WS,WS,64,0.29928907238188607,0.0383316736,0.01147225103458923,1,,NOT_MODELED,WS,4,0.011472251034589234,3.3306690738754696e-16
mobilenet_v3,c8_r32,optimistic_constant_symbol,0.5,ASWM-WS,WS,64,0.2993717328920313,0.0383316736,0.011475419550283727,1,,NOT_MODELED,WS,4,0.01147541955028373,3.3306690738754696e-16
mobilenet_v3,c8_r32,optimistic_constant_symbol,1.0,ASWM-WS,WS,64,0.29946447950985644,0.0383316736,0.011478974683365704,1,,NOT_MODELED,WS,4,0.011478974683365702,-2.220446049250313e-16
mobilenet_v3,c8_r32,linear_bit,0.0,ASWM-WS,WS,64,0.5782441981858156,0.0383316736,0.022165067865952397,688,,NOT_MODELED,WS,4,0.022165067865952404,3.3306690738754696e-16
mobilenet_v3,c8_r32,linear_bit,0.5,ASWM-WS,WS,64,0.578326858695961,0.0383316736,0.0221682363816469,685,,NOT_MODELED,WS,4,0.0221682363816469,0.0
mobilenet_v3,c8_r32,linear_bit,1.0,ASWM-WS,WS,64,0.5784196053137859,0.0383316736,0.022171791514728863,641,,NOT_MODELED,WS,4,0.02217179151472887,3.3306690738754696e-16
mobilenet_v3,c8_r32,conservative_walden,0.0,ASWM-WS,WS,64,0.573855530420925,0.0766633472,0.04399368577129953,589458,,NOT_MODELED,WS,2,0.04399368577129956,6.661338147750939e-16
mobilenet_v3,c8_r32,conservative_walden,0.5,ASWM-WS,WS,64,0.5744141279215353,0.0766633472,0.044036509725433874,588578,,NOT_MODELED,WS,2,0.0440365097254339,6.661338147750939e-16
mobilenet_v3,c8_r32,conservative_walden,1.0,ASWM-WS,WS,64,0.5752031678634797,0.0766633472,0.04409700016845782,586087,,NOT_MODELED,WS,2,0.04409700016845786,9.992007221626409e-16
mobilenet_v3,c8_r16,optimistic_constant_symbol,0.0,ASWM-WS,WS,64,0.31721525292031266,0.021751987200000007,0.006900062121167405,1,,NOT_MODELED,WS,4,0.006900062121167403,-4.440892098500626e-16
mobilenet_v3,c8_r16,optimistic_constant_symbol,0.5,ASWM-WS,WS,64,0.31731845357012534,0.021751987200000007,0.006902306940381163,1,,NOT_MODELED,WS,4,0.006902306940381163,0.0
mobilenet_v3,c8_r16,optimistic_constant_symbol,1.0,ASWM-WS,WS,64,0.31743424660371156,0.021751987200000007,0.006904825668965579,1,,NOT_MODELED,WS,4,0.006904825668965575,-6.661338147750939e-16
mobilenet_v3,c8_r16,linear_bit,0.0,ASWM-WS,WS,64,0.6764063441891001,0.021751987200000007,0.014713182140800104,251434,,NOT_MODELED,WS,4,0.014713182140800092,-8.881784197001252e-16
mobilenet_v3,c8_r16,linear_bit,0.5,ASWM-WS,WS,64,0.6765095448389128,0.021751987200000007,0.014715426960013862,244183,,NOT_MODELED,WS,4,0.014715426960013855,-4.440892098500626e-16
mobilenet_v3,c8_r16,linear_bit,1.0,ASWM-WS,WS,64,0.6766253378724986,0.021751987200000007,0.014717945688598268,231981,,NOT_MODELED,WS,4,0.014717945688598267,-2.220446049250313e-16
mobilenet_v3,c8_r16,conservative_walden,0.0,ASWM-WS,WS,64,0.6488142985025358,0.04350397440000001,0.028226000632408283,252248,,NOT_MODELED,WS,2,0.028226000632408287,1.1102230246251565e-16
mobilenet_v3,c8_r16,conservative_walden,0.5,ASWM-WS,WS,64,0.6495121534139087,0.04350397440000001,0.028256360094607563,251935,,NOT_MODELED,WS,2,0.028256360094607556,-2.220446049250313e-16
mobilenet_v3,c8_r16,conservative_walden,1.0,ASWM-WS,WS,64,0.6504978996769215,0.04350397440000001,0.02829924397479857,251106,,NOT_MODELED,WS,2,0.028299243974798577,2.220446049250313e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.0,ASWM-WS,WS,145,244.59427814669516,2.262905651200001,553.4937742693414,1,,NOT_MODELED,WS,4,553.4937742693413,-2.220446049250313e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.5,ASWM-WS,WS,145,244.6478405122919,2.262905651200001,553.614980849142,1,,NOT_MODELED,WS,4,553.6149808491413,-1.3322676295501878e-15
gpt2_medium,compact_4x4,optimistic_constant_symbol,1.0,ASWM-WS,WS,145,244.7079384749474,2.262905651200001,553.7509768684606,1,,NOT_MODELED,WS,4,553.7509768684597,-1.5543122344752192e-15
gpt2_medium,compact_4x4,linear_bit,0.0,ASWM-WS,WS,145,722.8632849353847,2.262905651200001,1635.7714125252787,209955,,NOT_MODELED,WS,4,1635.7714125252787,0.0
gpt2_medium,compact_4x4,linear_bit,0.5,ASWM-WS,WS,145,722.9168473009818,2.262905651200001,1635.8926191050798,209955,,NOT_MODELED,WS,4,1635.892619105079,-6.661338147750939e-16
gpt2_medium,compact_4x4,linear_bit,1.0,ASWM-WS,WS,145,722.9769452636372,2.262905651200001,1636.0286151243984,209955,,NOT_MODELED,WS,4,1636.0286151243974,-6.661338147750939e-16
gpt2_medium,compact_4x4,conservative_walden,0.0,ASWM-WS,WS,145,605.8156581763025,4.525811302400002,2741.807352945206,197488,,NOT_MODELED,WS,2,2741.8073529452054,-2.220446049250313e-16
gpt2_medium,compact_4x4,conservative_walden,0.5,ASWM-WS,WS,145,606.1766172889244,4.525811302400002,2743.440985776814,197249,,NOT_MODELED,WS,2,2743.4409857768137,-2.220446049250313e-16
gpt2_medium,compact_4x4,conservative_walden,1.0,ASWM-WS,WS,145,606.686485587576,4.525811302400002,2745.7485534855878,196477,,NOT_MODELED,WS,2,2745.748553485589,4.440892098500626e-16
vision_transformer,c4_r16,optimistic_constant_symbol,0.0,ASWM-WS,WS,98,22.271097415111416,0.4214449151999999,9.386040761522567,1,,NOT_MODELED,WS,4,9.386040761522565,-2.220446049250313e-16
vision_transformer,c4_r16,optimistic_constant_symbol,0.5,ASWM-WS,WS,98,22.273584348075026,0.4214449151999999,9.387088866774524,1,,NOT_MODELED,WS,4,9.387088866774524,0.0
vision_transformer,c4_r16,optimistic_constant_symbol,1.0,ASWM-WS,WS,98,22.276374732754828,0.4214449151999999,9.38826486020928,1,,NOT_MODELED,WS,4,9.388264860209278,-2.220446049250313e-16
vision_transformer,c4_r16,linear_bit,0.0,ASWM-WS,WS,98,44.558198814004456,0.4214449151999999,18.77882632063284,18506,,NOT_MODELED,WS,4,18.77882632063285,3.3306690738754696e-16
vision_transformer,c4_r16,linear_bit,0.5,ASWM-WS,WS,98,44.5606857469681,0.4214449151999999,18.779874425884813,18506,,NOT_MODELED,WS,4,18.7798744258848,-6.661338147750939e-16
vision_transformer,c4_r16,linear_bit,1.0,ASWM-WS,WS,98,44.56347613164784,0.4214449151999999,18.78105041931954,18506,,NOT_MODELED,WS,4,18.781050419319552,5.551115123125783e-16
vision_transformer,c4_r16,conservative_walden,0.0,ASWM-WS,WS,98,43.43344075888426,0.8428898303999998,36.60960551494439,50704,,NOT_MODELED,WS,2,36.609605514944384,-2.220446049250313e-16
vision_transformer,c4_r16,conservative_walden,0.5,ASWM-WS,WS,98,43.450257115278504,0.8428898303999998,36.623779850733484,50559,,NOT_MODELED,WS,2,36.62377985073346,-6.661338147750939e-16
vision_transformer,c4_r16,conservative_walden,1.0,ASWM-WS,WS,98,43.474010850049055,0.8428898303999998,36.643801632205594,49979,,NOT_MODELED,WS,2,36.643801632205616,5.551115123125783e-16
mobilenet_v3,c8_r4,optimistic_constant_symbol,0.0,ASWM-WS,WS,64,0.4605625146676112,0.008670335999999999,0.0039932317511731175,1,,NOT_MODELED,WS,4,0.003993231751173117,-2.220446049250313e-16
mobilenet_v3,c8_r4,optimistic_constant_symbol,0.5,ASWM-WS,WS,64,0.4607544691129894,0.008670335999999999,0.003994896060711239,1,,NOT_MODELED,WS,4,0.00399489606071124,2.220446049250313e-16
mobilenet_v3,c8_r4,optimistic_constant_symbol,1.0,ASWM-WS,WS,64,0.460969845543089,0.008670335999999999,0.003996763446726684,1,,NOT_MODELED,WS,4,0.003996763446726683,-2.220446049250313e-16
mobilenet_v3,c8_r4,linear_bit,0.0,ASWM-WS,WS,64,1.2136640692951945,0.008670335999999999,0.010522875271916619,86271,,NOT_MODELED,WS,4,0.010522875271916624,4.440892098500626e-16
mobilenet_v3,c8_r4,linear_bit,0.5,ASWM-WS,WS,64,1.2138560237405727,0.008670335999999999,0.010524539581454741,85925,,NOT_MODELED,WS,4,0.010524539581454748,6.661338147750939e-16
mobilenet_v3,c8_r4,linear_bit,1.0,ASWM-WS,WS,64,1.2140714001706727,0.008670335999999999,0.01052640696747019,84976,,NOT_MODELED,WS,4,0.010526406967470191,1.1102230246251565e-16
mobilenet_v3,c8_r4,conservative_walden,0.0,ASWM-WS,WS,64,1.0671520795492286,0.017340671999999998,0.018505134185581078,209049,,NOT_MODELED,WS,2,0.018505134185581088,5.551115123125783e-16
mobilenet_v3,c8_r4,conservative_walden,0.5,ASWM-WS,WS,64,1.0684482551511791,0.017340671999999998,0.018527610741548906,209114,,NOT_MODELED,WS,2,0.018527610741548912,3.3306690738754696e-16
mobilenet_v3,c8_r4,conservative_walden,1.0,ASWM-WS,WS,64,1.0702791518533583,0.017340671999999998,0.018559359720727277,208603,,NOT_MODELED,WS,2,0.018559359720727277,0.0
resnet18,c8_r4,optimistic_constant_symbol,0.0,ASWM-WS,WS,21,3.942937478986141,0.07884933119999997,0.31089798318147116,1,,NOT_MODELED,WS,4,0.3108979831814712,2.220446049250313e-16
resnet18,c8_r4,optimistic_constant_symbol,0.5,ASWM-WS,WS,21,3.944791624272295,0.07884933119999997,0.31104418129723205,1,,NOT_MODELED,WS,4,0.31104418129723216,3.3306690738754696e-16
resnet18,c8_r4,optimistic_constant_symbol,1.0,ASWM-WS,WS,21,3.946872009500319,0.07884933119999997,0.31120821828110007,1,,NOT_MODELED,WS,4,0.31120821828110024,5.551115123125783e-16
resnet18,c8_r4,linear_bit,0.0,ASWM-WS,WS,21,10.240930553428381,0.07884933119999997,0.8074905250034734,538,,NOT_MODELED,WS,4,0.8074905250034738,5.551115123125783e-16
resnet18,c8_r4,linear_bit,0.5,ASWM-WS,WS,21,10.242784698714535,0.07884933119999997,0.8076367231192343,538,,NOT_MODELED,WS,4,0.8076367231192347,5.551115123125783e-16
resnet18,c8_r4,linear_bit,1.0,ASWM-WS,WS,21,10.24486508394256,0.07884933119999997,0.8078007601031024,538,,NOT_MODELED,WS,4,0.8078007601031025,1.1102230246251565e-16
resnet18,c8_r4,conservative_walden,0.0,ASWM-WS,WS,21,9.051125419764027,0.15769866239999994,1.427350371911425,1497,,NOT_MODELED,WS,2,1.427350371911426,6.661338147750939e-16
resnet18,c8_r4,conservative_walden,0.5,ASWM-WS,WS,21,9.063640014645998,0.15769866239999994,1.4293239067847896,1497,,NOT_MODELED,WS,2,1.4293239067847903,4.440892098500626e-16
resnet18,c8_r4,conservative_walden,1.0,ASWM-WS,WS,21,9.081317349772524,0.15769866239999994,1.4321115988890394,1497,,NOT_MODELED,WS,2,1.4321115988890403,6.661338147750939e-16
vision_transformer,compact_4x4,optimistic_constant_symbol,0.0,ASWM-WS,WS,98,45.36194284839528,0.42142632959999976,19.116717078124182,1,,NOT_MODELED,WS,4,19.11671707812419,3.3306690738754696e-16
vision_transformer,compact_4x4,optimistic_constant_symbol,0.5,ASWM-WS,WS,98,45.37191737914293,0.42142632959999976,19.120920608006646,1,,NOT_MODELED,WS,4,19.12092060800666,7.771561172376096e-16
vision_transformer,compact_4x4,optimistic_constant_symbol,1.0,ASWM-WS,WS,98,45.38310898671481,0.42142632959999976,19.125637046107986,1,,NOT_MODELED,WS,4,19.125637046107993,3.3306690738754696e-16
vision_transformer,compact_4x4,linear_bit,0.0,ASWM-WS,WS,98,134.42662269852266,0.42142632959999976,56.65091820436242,112029,,NOT_MODELED,WS,4,56.65091820436243,2.220446049250313e-16
vision_transformer,compact_4x4,linear_bit,0.5,ASWM-WS,WS,98,134.43659722927038,0.42142632959999976,56.655121734244915,112029,,NOT_MODELED,WS,4,56.6551217342449,-2.220446049250313e-16
vision_transformer,compact_4x4,linear_bit,1.0,ASWM-WS,WS,98,134.44778883684222,0.42142632959999976,56.65983817234624,112029,,NOT_MODELED,WS,4,56.659838172346234,-2.220446049250313e-16
vision_transformer,compact_4x4,conservative_walden,0.0,ASWM-WS,WS,98,112.62938042504345,0.8428526591999995,94.92997279529625,98811,,NOT_MODELED,WS,2,94.92997279529638,1.3322676295501878e-15
vision_transformer,compact_4x4,conservative_walden,0.5,ASWM-WS,WS,98,112.69659922350968,0.8428526591999995,94.98662833833174,98811,,NOT_MODELED,WS,2,94.9866283383318,5.551115123125783e-16
vision_transformer,compact_4x4,conservative_walden,1.0,ASWM-WS,WS,98,112.79154830004747,0.8428526591999995,95.06665641998019,98811,,NOT_MODELED,WS,2,95.06665641998028,8.881784197001252e-16
vision_transformer,c8_r4,optimistic_constant_symbol,0.0,ASWM-WS,WS,98,26.71445546362308,0.42142632959999976,11.258174913297333,1,,NOT_MODELED,WS,4,11.258174913297331,-2.220446049250313e-16
vision_transformer,c8_r4,optimistic_constant_symbol,0.5,ASWM-WS,WS,98,26.724429905560008,0.42142632959999976,11.262378405752623,1,,NOT_MODELED,WS,4,11.262378405752614,-8.881784197001252e-16
vision_transformer,c8_r4,optimistic_constant_symbol,1.0,ASWM-WS,WS,98,26.735621413484534,0.42142632959999976,11.267094801859944,1,,NOT_MODELED,WS,4,11.267094801859955,9.992007221626409e-16
vision_transformer,c8_r4,linear_bit,0.0,ASWM-WS,WS,98,71.45266758094476,0.42142632959999976,30.112035438766444,22468,,NOT_MODELED,WS,4,30.112035438766473,9.992007221626409e-16
vision_transformer,c8_r4,linear_bit,0.5,ASWM-WS,WS,98,71.46264202288168,0.42142632959999976,30.11623893122173,22468,,NOT_MODELED,WS,4,30.11623893122176,9.992007221626409e-16
vision_transformer,c8_r4,linear_bit,1.0,ASWM-WS,WS,98,71.47383353080629,0.42142632959999976,30.120955327329085,22468,,NOT_MODELED,WS,4,30.120955327329096,3.3306690738754696e-16
vision_transformer,c8_r4,conservative_walden,0.0,ASWM-WS,WS,98,63.85128798338348,0.8428526591999995,53.81722787013974,86985,,NOT_MODELED,WS,2,53.81722787013978,7.771561172376096e-16
vision_transformer,c8_r4,conservative_walden,0.5,ASWM-WS,WS,98,63.91850628140924,0.8428526591999995,53.873882991377656,86985,,NOT_MODELED,WS,2,53.87388299137775,1.6653345369377348e-15
vision_transformer,c8_r4,conservative_walden,1.0,ASWM-WS,WS,98,64.01345465105643,0.8428526591999995,53.95391047722149,86985,,NOT_MODELED,WS,2,53.95391047722157,1.4432899320127035e-15
vision_transformer,c4_r32,optimistic_constant_symbol,0.0,ASWM-WS,WS,98,21.341600267812805,0.4214415359999999,8.994236797565037,1,,NOT_MODELED,WS,4,8.994236797565042,5.551115123125783e-16
vision_transformer,c4_r32,optimistic_constant_symbol,0.5,ASWM-WS,WS,98,21.342847119561643,0.4214415359999999,8.994762272681232,1,,NOT_MODELED,WS,4,8.994762272681239,7.771561172376096e-16
vision_transformer,c4_r32,optimistic_constant_symbol,1.0,ASWM-WS,WS,98,21.34424611023366,0.4214415359999999,8.995351865458897,1,,NOT_MODELED,WS,4,8.995351865458888,-8.881784197001252e-16
vision_transformer,c4_r32,linear_bit,0.0,ASWM-WS,WS,98,32.485362928462116,0.4214415359999999,13.690681250088529,12084,,NOT_MODELED,WS,4,13.690681250088536,5.551115123125783e-16
vision_transformer,c4_r32,linear_bit,0.5,ASWM-WS,WS,98,32.48660978021098,0.4214415359999999,13.691206725204736,12084,,NOT_MODELED,WS,4,13.691206725204733,-2.220446049250313e-16
vision_transformer,c4_r32,linear_bit,1.0,ASWM-WS,WS,98,32.48800877088297,0.4214415359999999,13.691796317982387,12084,,NOT_MODELED,WS,4,13.691796317982385,-2.220446049250313e-16
vision_transformer,c4_r32,conservative_walden,0.0,ASWM-WS,WS,98,34.917893413577275,0.8428830719999998,29.431701268204574,28016,,NOT_MODELED,WS,2,29.4317012682046,8.881784197001252e-16
vision_transformer,c4_r32,conservative_walden,0.5,ASWM-WS,WS,98,34.926301707835705,0.8428830719999998,29.438788477099397,28016,,NOT_MODELED,WS,2,29.43878847709942,7.771561172376096e-16
vision_transformer,c4_r32,conservative_walden,1.0,ASWM-WS,WS,98,34.93817873916195,0.8428830719999998,29.448799425749904,28016,,NOT_MODELED,WS,2,29.44879942574993,8.881784197001252e-16
mobilenet_v3,compact_4x4,optimistic_constant_symbol,0.0,ASWM-WS,WS,64,0.7438465374342497,0.008423756800000001,0.006265982327868216,1,,NOT_MODELED,WS,4,0.006265982327868214,-2.220446049250313e-16
mobilenet_v3,compact_4x4,optimistic_constant_symbol,0.5,ASWM-WS,WS,64,0.7440281724502606,0.008423756800000001,0.006267512377069457,1,,NOT_MODELED,WS,4,0.006267512377069455,-2.220446049250313e-16
mobilenet_v3,compact_4x4,optimistic_constant_symbol,1.0,ASWM-WS,WS,64,0.7442319702901722,0.008423756800000001,0.0062692291205092366,1,,NOT_MODELED,WS,4,0.006269229120509237,1.1102230246251565e-16
mobilenet_v3,compact_4x4,linear_bit,0.0,ASWM-WS,WS,64,2.21480843077889,0.008423756800000001,0.018657007579471006,239659,,NOT_MODELED,WS,4,0.018657007579471,-4.440892098500626e-16
mobilenet_v3,compact_4x4,linear_bit,0.5,ASWM-WS,WS,64,2.2149900657949004,0.008423756800000001,0.018658537628672242,238886,,NOT_MODELED,WS,4,0.01865853762867224,-2.220446049250313e-16
mobilenet_v3,compact_4x4,linear_bit,1.0,ASWM-WS,WS,64,2.2151938636348127,0.008423756800000001,0.01866025437211203,238322,,NOT_MODELED,WS,4,0.018660254372112023,-4.440892098500626e-16
mobilenet_v3,compact_4x4,conservative_walden,0.0,ASWM-WS,WS,64,1.8332801845183082,0.016847513600000003,0.030886212841282713,216476,,NOT_MODELED,WS,2,0.030886212841282724,3.3306690738754696e-16
mobilenet_v3,compact_4x4,conservative_walden,0.5,ASWM-WS,WS,64,1.834506375868224,0.016847513600000003,0.03090687111672662,216469,,NOT_MODELED,WS,2,0.03090687111672662,0.0
mobilenet_v3,compact_4x4,conservative_walden,1.0,ASWM-WS,WS,64,1.8362384171868709,0.016847513600000003,0.030936051706398286,216483,,NOT_MODELED,WS,2,0.030936051706398283,-2.220446049250313e-16
vision_transformer,c8_r32,optimistic_constant_symbol,0.0,ASWM-WS,WS,98,12.638409498324917,0.4214415359999999,5.326350711571041,1,,NOT_MODELED,WS,4,5.326350711571048,1.3322676295501878e-15
vision_transformer,c8_r32,optimistic_constant_symbol,0.5,ASWM-WS,WS,98,12.639656264892631,0.4214415359999999,5.3268761507883715,1,,NOT_MODELED,WS,4,5.326876150788369,-4.440892098500626e-16
vision_transformer,c8_r32,optimistic_constant_symbol,1.0,ASWM-WS,WS,98,12.641055159989772,0.4214415359999999,5.327465703286814,1,,NOT_MODELED,WS,4,5.3274657032868165,5.551115123125783e-16
vision_transformer,c8_r32,linear_bit,0.0,ASWM-WS,WS,98,18.23051042713204,0.4214415359999999,7.68309431647454,1,,NOT_MODELED,WS,4,7.683094316474547,7.771561172376096e-16
vision_transformer,c8_r32,linear_bit,0.5,ASWM-WS,WS,98,18.23175719369972,0.4214415359999999,7.683619755691858,1,,NOT_MODELED,WS,4,7.683619755691866,9.992007221626409e-16
vision_transformer,c8_r32,linear_bit,1.0,ASWM-WS,WS,98,18.233156088796903,0.4214415359999999,7.684209308190318,1,,NOT_MODELED,WS,4,7.684209308190313,-6.661338147750939e-16
vision_transformer,c8_r32,conservative_walden,0.0,ASWM-WS,WS,98,38.73488049942482,0.4214415359999999,16.32448753445404,26848,,NOT_MODELED,WS,4,16.32448753445404,0.0
vision_transformer,c8_r32,conservative_walden,0.5,ASWM-WS,WS,98,38.73612726599252,0.4214415359999999,16.325012973671363,26848,,NOT_MODELED,WS,4,16.325012973671356,-4.440892098500626e-16
vision_transformer,c8_r32,conservative_walden,1.0,ASWM-WS,WS,98,38.73752616108963,0.4214415359999999,16.325602526169796,26848,,NOT_MODELED,WS,4,16.325602526169813,1.1102230246251565e-15
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,ASWM-WS,WS,64,0.4938289413193828,0.0383316736,0.018929289792888136,1,,NOT_MODELED,WS,4,0.018929289792888146,5.551115123125783e-16
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,ASWM-WS,WS,64,0.493909319272472,0.0383316736,0.018932370814350584,1,,NOT_MODELED,WS,4,0.018932370814350587,2.220446049250313e-16
mobilenet_v3,c4_r32,optimistic_constant_symbol,1.0,ASWM-WS,WS,64,0.4939995048191568,0.0383316736,0.018935827777289544,1,,NOT_MODELED,WS,4,0.018935827777289544,0.0
mobilenet_v3,c4_r32,linear_bit,0.0,ASWM-WS,WS,64,1.068421009175089,0.0383316736,0.04095436539108211,602566,,NOT_MODELED,WS,4,0.040954365391082104,-2.220446049250313e-16
mobilenet_v3,c4_r32,linear_bit,0.5,ASWM-WS,WS,64,1.0685013871281774,0.0383316736,0.040957446412544535,597963,,NOT_MODELED,WS,4,0.040957446412544556,5.551115123125783e-16
mobilenet_v3,c4_r32,linear_bit,1.0,ASWM-WS,WS,64,1.068591572674862,0.0383316736,0.04096090337548349,597510,,NOT_MODELED,WS,4,0.040960903375483505,3.3306690738754696e-16
mobilenet_v3,c4_r32,conservative_walden,0.0,ASWM-WS,WS,64,0.9663425279589077,0.0766633472,0.07408305273503944,506992,,NOT_MODELED,WS,2,0.07408305273503944,0.0
mobilenet_v3,c4_r32,conservative_walden,0.5,ASWM-WS,WS,64,0.9668864244848424,0.0766633472,0.07412474966324806,506773,,NOT_MODELED,WS,2,0.07412474966324806,0.0
mobilenet_v3,c4_r32,conservative_walden,1.0,ASWM-WS,WS,64,0.9676546987481154,0.0766633472,0.07418364813983817,506182,,NOT_MODELED,WS,2,0.07418364813983816,-2.220446049250313e-16
